Date,Type,Description,Amount,RunningTotal
3028-11-22,Recruitment,Recruitment of Larry Clark,CSB -1080,"194,332,435 ComStar bill"
3028-11-22,Recruitment,Recruitment of Parnik Padmasola,CSB -1800,"194,330,635 ComStar bill"
3028-11-22,Recruitment,Recruitment of Yen-Phan Sramek,CSB -1800,"194,328,835 ComStar bill"
3028-11-22,Recruitment,Recruitment of Elmar Grini,CSB -1080,"194,327,755 ComStar bill"
3028-11-22,Recruitment,Recruitment of Valeria Garavini,CSB -3000,"194,324,755 ComStar bill"
3028-11-22,Recruitment,Recruitment of Kiefer Kruyer,CSB -600,"194,324,155 ComStar bill"
3028-11-22,Recruitment,Recruitment of Silje Thornom,CSB -600,"194,323,555 ComStar bill"
3028-11-23,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,323,555 ComStar bill"
3028-11-23,Repairs,Repair of Vehicle Sensors,CSB 0,"194,323,555 ComStar bill"
3028-11-23,Repairs,Repair of Vehicle Sensors,CSB 0,"194,323,555 ComStar bill"
3028-11-23,Repairs,Repair of Mech Center Torso,CSB -936,"194,322,619 ComStar bill"
3028-11-23,Repairs,Repair of Mech Right Leg,CSB -936,"194,321,683 ComStar bill"
3028-11-23,Repairs,Repair of Vehicle Front,CSB 0,"194,321,683 ComStar bill"
3028-11-23,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,321,683 ComStar bill"
3028-11-23,Recruitment,Recruitment of Salihah Ayyub,CSB -5760,"194,315,923 ComStar bill"
3028-11-23,Recruitment,Recruitment of Vladimir Mishukov,CSB -1080,"194,314,843 ComStar bill"
3028-11-24,Repairs,Repair of Mech Left Torso,CSB -936,"194,313,907 ComStar bill"
3028-11-24,Repairs,Repair of Heat Sink,CSB -120,"194,313,787 ComStar bill"
3028-11-24,Repairs,Repair of Upper Arm Actuator,CSB -390,"194,313,397 ComStar bill"
3028-11-24,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,313,397 ComStar bill"
3028-11-24,Repairs,Repair of Vehicle Front,CSB 0,"194,313,397 ComStar bill"
3028-11-24,Recruitment,Recruitment of Sbahat Mohmand,CSB -1800,"194,311,597 ComStar bill"
3028-11-24,Recruitment,Recruitment of Yrjänä Matsuo,CSB -1800,"194,309,797 ComStar bill"
3028-11-25,Repairs,Repair of 140 ICE [Vehicle] Engine,CSB -5600,"194,304,197 ComStar bill"
3028-11-25,Recruitment,Recruitment of Adonis Pshigotyzhev,CSB -2880,"194,301,317 ComStar bill"
3028-11-27,Repairs,Repair of Turret,CSB -300,"194,301,017 ComStar bill"
3028-11-27,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,301,017 ComStar bill"
3028-11-27,Recruitment,Recruitment of Alex DeVito,CSB -1800,"194,299,217 ComStar bill"
3028-11-28,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,299,217 ComStar bill"
3028-11-28,Repairs,Repair of Vehicle Rear,CSB 0,"194,299,217 ComStar bill"
3028-11-28,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,299,217 ComStar bill"
3028-11-28,Repairs,Repair of Vehicle Sensors,CSB 0,"194,299,217 ComStar bill"
3028-11-28,Repairs,Repair of Vehicle Left Side,CSB 0,"194,299,217 ComStar bill"
3028-11-28,Recruitment,Recruitment of Sawae Miyazaki,CSB -1800,"194,297,417 ComStar bill"
3028-11-28,Recruitment,Recruitment of Natsumi Maes,CSB -1080,"194,296,337 ComStar bill"
3028-11-29,Repairs,Repair of LRM 20,CSB -5000,"194,291,337 ComStar bill"
3028-11-29,Repairs,Repair of Vehicle Left Side,CSB 0,"194,291,337 ComStar bill"
3028-11-29,Repairs,Repair of Vehicle Sensors,CSB 0,"194,291,337 ComStar bill"
3028-11-30,Recruitment,Recruitment of Madeline Mahsud Khel,CSB -1800,"194,289,537 ComStar bill"
3028-11-30,Repairs,Repair of Vehicle Sensors,CSB 0,"194,289,537 ComStar bill"
3028-12-01,Contract Payments,Monthly payment for Invasion New Caledonia,CSB 8178490,"202,468,027 ComStar bill"
3028-12-01,Maintenance,Monthly Spare Parts,CSB -190053,"202,277,974 ComStar bill"
3028-12-01,Maintenance,Monthly Ammunition,CSB -594984,"201,682,990 ComStar bill"
3028-12-01,Maintenance,Monthly Fuel bill,CSB -1391744,"200,291,246 ComStar bill"
3028-12-01,Salaries,Monthly salaries,CSB -438279,"199,852,967 ComStar bill"
3028-12-01,Repairs,Repair of Vehicle Stabiliser,CSB 0,"199,852,967 ComStar bill"
3028-12-02,Repairs,Repair of Mech Head,CSB -720.00,"199,852,247 ComStar bill"
3028-12-02,Repairs,Repair of Vehicle Left Side,CSB 0.0,"199,852,247 ComStar bill"
3028-12-03,Repairs,Repair of Vehicle Right Side,CSB 0.0,"199,852,247 ComStar bill"
3028-12-04,Repairs,Repair of Vehicle Left Side,CSB 0.0,"199,852,247 ComStar bill"
3028-12-04,Repairs,Repair of PPC,CSB -8000.00,"199,844,247 ComStar bill"
3028-12-04,Repairs,Repair of Vehicle Left Side,CSB 0.0,"199,844,247 ComStar bill"
3028-12-05,Repairs,Repair of Rotor,CSB -12000.00,"199,832,247 ComStar bill"
3028-12-05,Repairs,Repair of Vehicle Stabiliser,CSB 0.0,"199,832,247 ComStar bill"
3028-12-06,Repairs,Repair of Vehicle Stabiliser,CSB 0.0,"199,832,247 ComStar bill"
3028-12-06,Repairs,Repair of Vehicle Front,CSB 0.0,"199,832,247 ComStar bill"
3028-12-07,Repairs,Repair of Vehicle Sensors,CSB 0.0,"199,832,247 ComStar bill"
3028-12-07,Recruitment,Recruitment of Ameena Fauzi,CSB -2880.0,"199,829,367 ComStar bill"
3028-12-07,Recruitment,Recruitment of Wardiyya bin Nasser,CSB -1800,"199,827,567 ComStar bill"
3028-12-07,Recruitment,Recruitment of Chantal Myrland,CSB -1080.0,"199,826,487 ComStar bill"
3028-12-07,Recruitment,Recruitment of Alicia Heppell,CSB -1080.0,"199,825,407 ComStar bill"
3028-12-07,Recruitment,Recruitment of Lisa bin Wajeeh,CSB -1800.0,"199,823,607 ComStar bill"
3028-12-07,Repairs,Repair of Turret,CSB -150.00,"199,823,457 ComStar bill"
