Date,Type,Description,Amount,RunningTotal
3031-04-28,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"162,856,382 C-Bill"
3031-04-28,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -183,"162,856,199 C-Bill"
3031-04-28,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -143,"162,856,056 C-Bill"
3031-04-28,Maintenance,Maintenance for Schrek (Large Laser),CSB -259,"162,855,797 C-Bill"
3031-04-28,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -259,"162,855,538 C-Bill"
3031-05-01,Reinvestment,"Transfer from Hoang ""Roller"" Doan",CSB 0,"162,855,538 C-Bill"
3031-05-01,Maintenance,Maintenance for Crab CRB-20,CSB -971,"162,854,567 C-Bill"
3031-05-01,Maintenance,Maintenance for Condor Heavy Hover Tank (Liao),CSB -72,"162,854,495 C-Bill"
3031-05-01,Contract Payments,Monthly payment for Andurien Crissis - Invasion of Primus,CSB 27543999,"190,398,494 C-Bill"
3031-05-01,Maintenance,Monthly Spare Parts,CSB -195162,"190,203,332 C-Bill"
3031-05-01,Maintenance,Monthly Ammunition,CSB -708502,"189,494,830 C-Bill"
3031-05-01,Maintenance,Monthly Fuel bill,CSB -1815320,"187,679,510 C-Bill"
3031-05-01,Salaries,Monthly salaries,CSB -773818,"186,905,692 C-Bill"
3031-05-01,Overhead,Monthly overhead,CSB -38691,"186,867,001 C-Bill"
3031-05-02,Maintenance,Maintenance for Lightning LTN-G15,CSB -856,"186,866,145 C-Bill"
3031-05-02,Recruitment,Recruitment of Clive Nock,CSB -1440,"186,864,705 C-Bill"
3031-05-02,Recruitment,Recruitment of Evelyn Iotti,CSB -540,"186,864,165 C-Bill"
3031-05-02,Recruitment,Recruitment of Toyoharu Ishikawa,CSB -540,"186,863,625 C-Bill"
3031-05-02,Recruitment,Recruitment of Essie Bennett,CSB -540,"186,863,085 C-Bill"
3031-05-02,Equipment Sale(s),Sale of 1 Standard Cockpit,CSB 0,"186,863,085 C-Bill"
3031-05-03,Repairs,Repair of Mek Right Arm,CSB -1440,"186,861,645 C-Bill"
3031-05-05,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"186,861,116 C-Bill"
3031-05-05,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"186,860,314 C-Bill"
3031-05-05,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"186,858,725 C-Bill"
3031-05-05,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"186,856,938 C-Bill"
3031-05-05,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"186,856,101 C-Bill"
3031-05-05,Maintenance,Maintenance for Thunderbolt TDR-5SS,CSB -1315,"186,854,786 C-Bill"
3031-05-05,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"186,854,674 C-Bill"
3031-05-05,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"186,854,560 C-Bill"
3031-05-05,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"186,854,557 C-Bill"
3031-05-05,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"186,746,814 C-Bill"
3031-05-05,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"186,746,792 C-Bill"
3031-05-05,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"186,746,767 C-Bill"
3031-05-05,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"186,746,630 C-Bill"
3031-05-05,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"186,746,493 C-Bill"
3031-05-05,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"186,746,356 C-Bill"
3031-05-05,Maintenance,Maintenance for Union (2708),CSB -131681,"186,614,675 C-Bill"
3031-05-05,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -108030,"186,506,645 C-Bill"
3031-05-05,Maintenance,Maintenance for Thunderbolt TDR-5SS #2,CSB -1272,"186,505,373 C-Bill"
3031-05-05,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"186,504,554 C-Bill"
3031-05-05,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"186,503,561 C-Bill"
3031-05-05,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -87,"186,503,474 C-Bill"
3031-05-05,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"186,503,428 C-Bill"
3031-05-05,Maintenance,Maintenance for Manticore Heavy Tank,CSB -170,"186,503,258 C-Bill"
3031-05-05,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"186,503,071 C-Bill"
3031-05-05,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"186,503,027 C-Bill"
3031-05-05,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"186,502,907 C-Bill"
3031-05-05,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"186,502,906 C-Bill"
3031-05-05,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -2,"186,502,904 C-Bill"
3031-05-05,Maintenance,Maintenance for Stalker STK-3F,CSB -1835,"186,501,069 C-Bill"
3031-05-05,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"186,500,436 C-Bill"
3031-05-05,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"186,500,388 C-Bill"
3031-05-05,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"186,500,287 C-Bill"
3031-05-05,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"186,500,199 C-Bill"
3031-05-05,Maintenance,Maintenance for Stingray F-90,CSB -1300,"186,498,899 C-Bill"
3031-05-05,Maintenance,Maintenance for LRM Carrier,CSB -118,"186,498,781 C-Bill"
3031-05-05,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"186,498,245 C-Bill"
3031-05-05,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"186,498,197 C-Bill"
3031-05-05,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -39,"186,498,158 C-Bill"
3031-05-05,Maintenance,Maintenance for LRM Carrier #2,CSB -107,"186,498,051 C-Bill"
3031-05-05,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -248,"186,497,803 C-Bill"
3031-05-05,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"186,497,799 C-Bill"
3031-05-05,Maintenance,Maintenance for Sherpa Armored Truck,CSB -9,"186,497,790 C-Bill"
3031-05-05,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"186,497,780 C-Bill"
3031-05-05,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"186,497,768 C-Bill"
3031-05-05,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -10,"186,497,758 C-Bill"
3031-05-05,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"186,497,667 C-Bill"
3031-05-05,Maintenance,Maintenance for Gazelle (2531),CSB -76845,"186,420,822 C-Bill"
3031-05-05,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"186,420,822 C-Bill"
3031-05-05,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"186,420,822 C-Bill"
3031-05-05,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"186,420,822 C-Bill"
3031-05-05,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"186,420,822 C-Bill"
3031-05-05,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -184,"186,420,638 C-Bill"
3031-05-05,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -142,"186,420,496 C-Bill"
3031-05-05,Maintenance,Maintenance for Schrek (Large Laser),CSB -261,"186,420,235 C-Bill"
3031-05-05,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -259,"186,419,976 C-Bill"
3031-05-06,Repairs,Repair of Vehicle Stabiliser,CSB 0,"186,419,976 C-Bill"
3031-05-06,Repairs,Repair of Medium Laser,CSB -3200,"186,416,776 C-Bill"
3031-05-06,Repairs,Repair of Mek Left Torso,CSB -1440,"186,415,336 C-Bill"
3031-05-07,Repairs,Repair of PPC,CSB -16000,"186,399,336 C-Bill"
3031-05-07,Repairs,Repair of Standard Gyro,CSB -90000,"186,309,336 C-Bill"
3031-05-08,Maintenance,Maintenance for Crab CRB-20,CSB -971,"186,308,365 C-Bill"
3031-05-08,Maintenance,Maintenance for Condor Heavy Hover Tank (Liao),CSB -72,"186,308,293 C-Bill"
3031-05-09,Maintenance,Maintenance for Lightning LTN-G15,CSB -891,"186,307,402 C-Bill"
3031-05-09,Repairs,Repair of SRM 6,CSB -6400,"186,301,002 C-Bill"
3031-05-10,Repairs,Repair of PPC,CSB -16000,"186,285,002 C-Bill"
3031-05-11,Repairs,Repair of SRM 6,CSB -6400,"186,278,602 C-Bill"
3031-05-12,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"186,278,073 C-Bill"
3031-05-12,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"186,277,271 C-Bill"
3031-05-12,Maintenance,Maintenance for Griffin GRF-1S,CSB -1098,"186,276,173 C-Bill"
3031-05-12,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"186,274,584 C-Bill"
3031-05-12,Maintenance,Maintenance for Grasshopper GHR-5H,CSB -1412,"186,273,172 C-Bill"
3031-05-12,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"186,271,385 C-Bill"
3031-05-12,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"186,270,548 C-Bill"
3031-05-12,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"186,270,436 C-Bill"
3031-05-12,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"186,270,322 C-Bill"
3031-05-12,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"186,270,319 C-Bill"
3031-05-12,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"186,162,576 C-Bill"
3031-05-12,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"186,162,554 C-Bill"
3031-05-12,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"186,162,529 C-Bill"
3031-05-12,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"186,162,392 C-Bill"
3031-05-12,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"186,162,255 C-Bill"
3031-05-12,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"186,162,118 C-Bill"
3031-05-12,Maintenance,Maintenance for Union (2708),CSB -131681,"186,030,437 C-Bill"
3031-05-12,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -105100,"185,925,337 C-Bill"
3031-05-12,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"185,924,518 C-Bill"
3031-05-12,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"185,923,525 C-Bill"
3031-05-12,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -87,"185,923,438 C-Bill"
3031-05-12,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"185,923,392 C-Bill"
3031-05-12,Maintenance,Maintenance for Manticore Heavy Tank,CSB -170,"185,923,222 C-Bill"
3031-05-12,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"185,923,035 C-Bill"
3031-05-12,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"185,922,991 C-Bill"
3031-05-12,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"185,922,871 C-Bill"
3031-05-12,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"185,922,870 C-Bill"
3031-05-12,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -2,"185,922,868 C-Bill"
3031-05-12,Maintenance,Maintenance for Stalker STK-3F,CSB -1835,"185,921,033 C-Bill"
3031-05-12,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"185,920,400 C-Bill"
3031-05-12,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"185,920,352 C-Bill"
3031-05-12,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"185,920,251 C-Bill"
3031-05-12,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"185,920,163 C-Bill"
3031-05-12,Maintenance,Maintenance for Stingray F-90,CSB -1300,"185,918,863 C-Bill"
3031-05-12,Maintenance,Maintenance for LRM Carrier,CSB -118,"185,918,745 C-Bill"
3031-05-12,Maintenance,Maintenance for Shadow Hawk SHD-2K,CSB -1034,"185,917,711 C-Bill"
3031-05-12,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"185,917,175 C-Bill"
3031-05-12,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"185,917,127 C-Bill"
3031-05-12,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -39,"185,917,088 C-Bill"
3031-05-12,Maintenance,Maintenance for LRM Carrier #2,CSB -111,"185,916,977 C-Bill"
3031-05-12,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -248,"185,916,729 C-Bill"
3031-05-12,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"185,916,725 C-Bill"
3031-05-12,Maintenance,Maintenance for Sherpa Armored Truck,CSB -9,"185,916,716 C-Bill"
3031-05-12,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"185,916,706 C-Bill"
3031-05-12,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"185,916,694 C-Bill"
3031-05-12,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -10,"185,916,684 C-Bill"
3031-05-12,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"185,916,593 C-Bill"
3031-05-12,Maintenance,Maintenance for Gazelle (2531),CSB -78294,"185,838,299 C-Bill"
3031-05-12,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"185,838,299 C-Bill"
3031-05-12,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"185,838,299 C-Bill"
3031-05-12,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"185,838,299 C-Bill"
3031-05-12,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"185,838,299 C-Bill"
3031-05-12,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -187,"185,838,112 C-Bill"
3031-05-12,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -144,"185,837,968 C-Bill"
3031-05-12,Maintenance,Maintenance for Schrek (Large Laser),CSB -262,"185,837,706 C-Bill"
3031-05-12,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -260,"185,837,446 C-Bill"
3031-05-15,Maintenance,Maintenance for Crab CRB-20,CSB -971,"185,836,475 C-Bill"
3031-05-15,Maintenance,Maintenance for Condor Heavy Hover Tank (Liao),CSB -72,"185,836,403 C-Bill"
3031-05-16,Maintenance,Maintenance for Lightning LTN-G15,CSB -975,"185,835,428 C-Bill"
3031-05-19,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"185,834,899 C-Bill"
3031-05-19,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"185,834,097 C-Bill"
3031-05-19,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"185,832,508 C-Bill"
3031-05-19,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"185,830,721 C-Bill"
3031-05-19,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"185,829,884 C-Bill"
3031-05-19,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"185,829,772 C-Bill"
3031-05-19,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"185,829,658 C-Bill"
3031-05-19,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"185,829,655 C-Bill"
3031-05-19,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"185,721,912 C-Bill"
3031-05-19,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"185,721,890 C-Bill"
3031-05-19,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"185,721,865 C-Bill"
3031-05-19,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"185,721,728 C-Bill"
3031-05-19,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"185,721,591 C-Bill"
3031-05-19,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"185,721,454 C-Bill"
3031-05-19,Maintenance,Maintenance for Union (2708),CSB -131681,"185,589,773 C-Bill"
3031-05-19,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -104780,"185,484,993 C-Bill"
3031-05-19,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"185,484,174 C-Bill"
3031-05-19,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"185,483,181 C-Bill"
3031-05-19,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -87,"185,483,094 C-Bill"
3031-05-19,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"185,483,048 C-Bill"
3031-05-19,Maintenance,Maintenance for Manticore Heavy Tank,CSB -170,"185,482,878 C-Bill"
3031-05-19,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"185,482,691 C-Bill"
3031-05-19,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"185,482,647 C-Bill"
3031-05-19,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"185,482,527 C-Bill"
3031-05-19,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"185,482,526 C-Bill"
3031-05-19,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -2,"185,482,524 C-Bill"
3031-05-19,Maintenance,Maintenance for Stalker STK-3F,CSB -1835,"185,480,689 C-Bill"
3031-05-19,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"185,480,056 C-Bill"
3031-05-19,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"185,480,008 C-Bill"
3031-05-19,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"185,479,907 C-Bill"
3031-05-19,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"185,479,819 C-Bill"
3031-05-19,Maintenance,Maintenance for Stingray F-90,CSB -1300,"185,478,519 C-Bill"
3031-05-19,Maintenance,Maintenance for LRM Carrier,CSB -118,"185,478,401 C-Bill"
3031-05-19,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"185,477,865 C-Bill"
3031-05-19,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"185,477,817 C-Bill"
3031-05-19,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -39,"185,477,778 C-Bill"
3031-05-19,Maintenance,Maintenance for LRM Carrier #2,CSB -111,"185,477,667 C-Bill"
3031-05-19,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -248,"185,477,419 C-Bill"
3031-05-19,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"185,477,415 C-Bill"
3031-05-19,Maintenance,Maintenance for Sherpa Armored Truck,CSB -9,"185,477,406 C-Bill"
3031-05-19,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"185,477,396 C-Bill"
3031-05-19,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"185,477,384 C-Bill"
3031-05-19,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -10,"185,477,374 C-Bill"
3031-05-19,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"185,477,283 C-Bill"
3031-05-19,Maintenance,Maintenance for Gazelle (2531),CSB -75566,"185,401,717 C-Bill"
3031-05-19,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"185,401,717 C-Bill"
3031-05-19,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"185,401,717 C-Bill"
3031-05-19,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"185,401,717 C-Bill"
3031-05-19,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"185,401,717 C-Bill"
3031-05-19,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -187,"185,401,530 C-Bill"
3031-05-19,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -144,"185,401,386 C-Bill"
3031-05-19,Maintenance,Maintenance for Schrek (Large Laser),CSB -262,"185,401,124 C-Bill"
3031-05-19,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -263,"185,400,861 C-Bill"
3031-05-22,Maintenance,Maintenance for Crab CRB-20,CSB -971,"185,399,890 C-Bill"
3031-05-22,Maintenance,Maintenance for Condor Heavy Hover Tank (Liao),CSB -72,"185,399,818 C-Bill"
3031-05-23,Maintenance,Maintenance for Lightning LTN-G15,CSB -1009,"185,398,809 C-Bill"
3031-05-26,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"185,398,280 C-Bill"
3031-05-26,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"185,397,478 C-Bill"
3031-05-26,Maintenance,Maintenance for Griffin GRF-1S,CSB -1098,"185,396,380 C-Bill"
3031-05-26,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"185,394,791 C-Bill"
3031-05-26,Maintenance,Maintenance for Grasshopper GHR-5H,CSB -1413,"185,393,378 C-Bill"
3031-05-26,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"185,391,591 C-Bill"
3031-05-26,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"185,390,754 C-Bill"
3031-05-26,Maintenance,Maintenance for Thunderbolt TDR-5SS,CSB -1315,"185,389,439 C-Bill"
3031-05-26,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"185,389,327 C-Bill"
3031-05-26,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"185,389,213 C-Bill"
3031-05-26,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"185,389,210 C-Bill"
3031-05-26,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"185,281,467 C-Bill"
3031-05-26,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"185,281,445 C-Bill"
3031-05-26,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"185,281,420 C-Bill"
3031-05-26,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"185,281,283 C-Bill"
3031-05-26,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"185,281,146 C-Bill"
3031-05-26,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"185,281,009 C-Bill"
3031-05-26,Maintenance,Maintenance for Union (2708),CSB -131681,"185,149,328 C-Bill"
3031-05-26,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -101613,"185,047,715 C-Bill"
3031-05-26,Maintenance,Maintenance for Thunderbolt TDR-5SS #2,CSB -1273,"185,046,442 C-Bill"
3031-05-26,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"185,045,623 C-Bill"
3031-05-26,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"185,044,630 C-Bill"
3031-05-26,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -87,"185,044,543 C-Bill"
3031-05-26,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"185,044,497 C-Bill"
3031-05-26,Maintenance,Maintenance for Manticore Heavy Tank,CSB -170,"185,044,327 C-Bill"
3031-05-26,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"185,044,140 C-Bill"
3031-05-26,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"185,044,096 C-Bill"
3031-05-26,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"185,043,976 C-Bill"
3031-05-26,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"185,043,975 C-Bill"
3031-05-26,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -2,"185,043,973 C-Bill"
3031-05-26,Maintenance,Maintenance for Stalker STK-3F,CSB -1836,"185,042,137 C-Bill"
3031-05-26,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"185,041,504 C-Bill"
3031-05-26,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"185,041,456 C-Bill"
3031-05-26,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"185,041,355 C-Bill"
3031-05-26,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"185,041,267 C-Bill"
3031-05-26,Maintenance,Maintenance for Stingray F-90,CSB -1300,"185,039,967 C-Bill"
3031-05-26,Maintenance,Maintenance for LRM Carrier,CSB -118,"185,039,849 C-Bill"
3031-05-26,Maintenance,Maintenance for Shadow Hawk SHD-2K,CSB -1035,"185,038,814 C-Bill"
3031-05-26,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"185,038,278 C-Bill"
3031-05-26,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"185,038,230 C-Bill"
3031-05-26,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -38,"185,038,192 C-Bill"
3031-05-26,Maintenance,Maintenance for LRM Carrier #2,CSB -111,"185,038,081 C-Bill"
3031-05-26,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -248,"185,037,833 C-Bill"
3031-05-26,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"185,037,829 C-Bill"
3031-05-26,Maintenance,Maintenance for Sherpa Armored Truck,CSB -8,"185,037,821 C-Bill"
3031-05-26,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"185,037,811 C-Bill"
3031-05-26,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"185,037,799 C-Bill"
3031-05-26,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -10,"185,037,789 C-Bill"
3031-05-26,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"185,037,698 C-Bill"
3031-05-26,Maintenance,Maintenance for Gazelle (2531),CSB -73145,"184,964,553 C-Bill"
3031-05-26,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"184,964,553 C-Bill"
3031-05-26,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"184,964,553 C-Bill"
3031-05-26,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"184,964,553 C-Bill"
3031-05-26,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"184,964,553 C-Bill"
3031-05-26,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -187,"184,964,366 C-Bill"
3031-05-26,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -144,"184,964,222 C-Bill"
3031-05-26,Maintenance,Maintenance for Schrek (Large Laser),CSB -262,"184,963,960 C-Bill"
